id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.AUD.price,quote.AUD.volume_24h,quote.AUD.volume_change_24h,quote.AUD.percent_change_1h,quote.AUD.percent_change_24h,quote.AUD.percent_change_7d,quote.AUD.percent_change_30d,quote.AUD.percent_change_60d,quote.AUD.percent_change_90d,quote.AUD.market_cap,quote.AUD.market_cap_dominance,quote.AUD.fully_diluted_market_cap,quote.AUD.tvl,quote.AUD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
6636,Polkadot,DOT,polkadot-new,784,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1437953431.368154,1437953431.368154,True,,14,1458690150.0079973,8580609729.572502,,2024-06-19T04:56:00.000Z,8.829834683796346,402251865.9660166,-2.5848,0.32478861,1.67786256,-8.43183079,-16.18109994,-13.23073163,-37.27537592,12696891081.978495,0.3549,12696891081.980846,,2024-06-19T04:56:02.000Z,,,,,,2024-06-19 14:57:13.439154
1975,Chainlink,LINK,chainlink,1796,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'polkadot-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",,587099970.4527867,1000000000.0,False,,15,,,,2024-06-19T04:55:00.000Z,21.44915875845335,636486280.172315,-11.994,0.55378323,3.71133884,-6.25358824,-16.43456875,1.88223969,-21.68436984,12592800473.325092,0.352,21449158758.448986,,2024-06-19T04:56:02.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2024-06-19 14:57:13.439154
1,Bitcoin,BTC,bitcoin,11114,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19714293.0,19714293.0,False,,1,,,,2024-06-19T05:00:00.000Z,98206.32994277343,52950685001.86936,-1.7449,0.04914898,-0.24539388,-2.9934533,-2.52712431,1.96615784,-1.94430597,1936068362946.509,54.1122,2062332928798.2493,,2024-06-19T04:59:02.000Z,,,,,,2024-06-19 15:02:13.773494
1027,Ethereum,ETH,ethereum,9069,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,122276014.91129717,122276014.91129717,True,,2,,,,2024-06-19T05:00:00.000Z,5342.8573592477505,29170741359.040028,-6.8039,-0.16971674,3.33316496,1.13673061,13.96754225,16.07952337,1.86043241,653303306128.3119,18.2662,653303306128.3076,,2024-06-19T04:59:02.000Z,,,,,,2024-06-19 15:02:13.773494
825,Tether USDt,USDT,tether,88932,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,112606076384.23582,116084537290.48198,True,,3,,,,2024-06-19T05:00:00.000Z,1.5006910050894993,102624317578.66856,-8.0604,-0.00153706,-0.01279871,0.0282664,-0.02705645,-0.05250147,-0.02437181,168986925948.24377,4.7258,174207020941.79987,,2024-06-19T04:59:02.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-06-19 15:02:13.773494
1839,BNB,BNB,bnb,2183,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,147583915.9566589,147583915.9566589,False,,4,,,,2024-06-19T05:00:00.000Z,899.405941447914,3015323006.7349358,-5.6498,0.1445136,0.54588222,-1.72956541,3.46726704,6.98427895,9.0512243,132737850873.5686,3.7109,132737850873.56494,,2024-06-19T04:59:02.000Z,,,,,,2024-06-19 15:02:13.773494
5426,Solana,SOL,solana,689,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'cmc-crypto-awards-2024']",,461906715.7127167,578471790.3683121,True,,5,,,,2024-06-19T05:00:00.000Z,210.78669594412824,4643444998.021864,-11.0015,0.06142916,2.6444698,-7.23451235,-19.88792601,-2.84257358,-25.51589556,97363790439.4873,2.7219,121934157388.62813,,2024-06-19T04:59:02.000Z,,,,,,2024-06-19 15:02:13.773494
3408,USDC,USDC,usd-coin,19784,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,32866055699.925964,32866055699.925964,False,,6,,,,2024-06-19T05:00:00.000Z,1.500936138371621,9673786579.533838,-5.776,-0.01568544,-0.01280156,0.00992105,0.00255061,-0.01423986,-0.00592283,49329850725.75348,1.3791,49329850725.75718,,2024-06-19T04:59:02.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-06-19 15:02:13.773494
52,XRP,XRP,xrp,1341,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,55570463728.0,99987531962.0,False,,7,,,,2024-06-19T05:01:00.000Z,0.7419122460363452,2356978053.275278,-37.7005,-0.33307231,0.52331313,2.55517822,-4.30029355,-3.49584264,-18.5623783,41228407557.72173,1.1526,74191224603.63487,,2024-06-19T04:59:02.000Z,,,,,,2024-06-19 15:02:13.773494
74,Dogecoin,DOGE,dogecoin,1009,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,144769206383.70523,144769206383.70523,True,,8,,,,2024-06-19T05:01:00.000Z,0.18913287818761976,1478345603.4764194,-32.8967,0.13873075,3.40845154,-9.71510444,-17.39072739,-19.53857703,-16.04039458,27380616676.287704,0.7655,27380616676.28597,,2024-06-19T04:59:02.000Z,,,,,,2024-06-19 15:02:13.773494
11419,Toncoin,TON,toncoin,426,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,2438123473.6082797,5107787324.07854,True,,9,3414166606.0,24272303589.318,,2024-06-19T05:00:00.000Z,10.670846583479698,627575124.1516025,-11.6632,-0.78992173,-5.88784483,0.72315219,11.1395241,16.33573562,66.23927833,26016841538.454563,0.7274,54504414916.284485,,2024-06-19T04:59:02.000Z,,,,,,2024-06-19 15:02:13.773494
2010,Cardano,ADA,cardano,1196,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35734411718.069,36980576545.153,False,,10,,,,2024-06-19T05:00:00.000Z,0.5917751471149922,632440894.9146196,-27.7049,0.54624078,3.84087456,-7.31759909,-17.11996419,-18.25186037,-37.75746344,21146736751.527985,0.5912,26629881620.18213,,2024-06-19T04:59:02.000Z,,,,,,2024-06-19 15:02:13.773494
5994,Shiba Inu,SHIB,shiba-inu,833,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589271349448629.4,589519792189012.2,False,,11,,,,2024-06-19T05:00:00.000Z,2.8314114674602022e-05,712944299.817772,-21.2912,0.45708915,3.8923061,-14.10374658,-21.94592031,-18.65091287,-29.71957006,16684696562.745974,0.4665,16691730998.986462,,2024-06-19T04:59:02.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2024-06-19 15:02:13.773494
5805,Avalanche,AVAX,avalanche,744,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'real-world-assets', 'layer-1']",715748719.0,393356524.32778233,442702894.32778233,False,,12,,,,2024-06-19T05:00:00.000Z,40.76035175050519,470890483.8964977,-31.2171,0.40600315,2.44799249,-14.87592893,-24.90876263,-23.9962737,-50.71841007,16033350294.956558,0.4482,29174169551.406715,,2024-06-19T04:59:02.000Z,,,,,,2024-06-19 15:02:13.773494
1958,TRON,TRX,tron,992,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,87264844128.94128,87264855571.07408,True,,13,71659659264.0,8330060142.915083,,2024-06-19T05:00:00.000Z,0.17448013514505697,416530089.6740327,-26.9106,0.09881368,1.55324756,-0.18771669,-4.55342862,5.83225873,-4.25230687,15225981797.030008,0.4258,15225983793.461838,,2024-06-19T04:59:02.000Z,,,,,,2024-06-19 15:02:13.773494
6636,Polkadot,DOT,polkadot-new,784,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1437953431.368154,1437953431.368154,True,,14,1458690150.0079973,8581702507.278497,,2024-06-19T05:01:00.000Z,8.830453249913365,401731488.1624976,-2.7985,0.38085003,1.87919717,-8.33982777,-16.18065849,-13.10940693,-37.18788692,12697780551.248991,0.355,12697780551.246078,,2024-06-19T04:59:02.000Z,,,,,,2024-06-19 15:02:13.773494
1975,Chainlink,LINK,chainlink,1796,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'polkadot-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",,587099970.4527867,1000000000.0,False,,15,,,,2024-06-19T05:00:00.000Z,21.43060515074545,635628402.8657551,-12.2306,0.37607347,3.70551711,-6.44673693,-16.43856647,1.82952849,-21.67234458,12581907650.787992,0.3517,21430605150.738155,,2024-06-19T04:59:02.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2024-06-19 15:02:13.773494
1,Bitcoin,BTC,bitcoin,11115,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19714293.0,19714293.0,False,,1,,,,2024-06-19T05:06:00.000Z,98249.56372318065,52817657149.34869,-1.9467,0.02598079,-0.45530321,-2.90480822,-2.52943735,2.13113693,-1.83422131,1936920686360.9543,54.1627,2063240838186.7908,,2024-06-19T05:06:02.000Z,,,,,,2024-06-19 15:07:14.535642
1027,Ethereum,ETH,ethereum,9069,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,122276014.91129717,122276014.91129717,True,,2,,,,2024-06-19T05:05:00.000Z,5341.69399714926,29093546470.382053,-6.9599,-0.31300853,3.12636469,1.18206038,13.73470495,16.13486657,1.98602275,653161054847.0095,18.2668,653161054847.0155,,2024-06-19T05:06:02.000Z,,,,,,2024-06-19 15:07:14.535642
825,Tether USDt,USDT,tether,88935,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,112606076384.23582,116084537290.48198,True,,3,,,,2024-06-19T05:05:00.000Z,1.500825256375764,102469325512.97595,-8.162,0.01218141,-0.00955733,0.02237291,-0.01767857,-0.09028492,-0.01941971,169002043458.8396,4.7259,174222605440.24417,,2024-06-19T05:06:02.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-06-19 15:07:14.535642
1839,BNB,BNB,bnb,2183,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,147583915.9566589,147583915.9566589,False,,4,,,,2024-06-19T05:05:00.000Z,899.6679441462178,3014780710.612305,-5.3442,0.17381192,0.52190064,-1.72135684,3.30578769,6.95833108,9.33881742,132776518257.7755,3.7133,132776518257.76872,,2024-06-19T05:06:02.000Z,,,,,,2024-06-19 15:07:14.535642
5426,Solana,SOL,solana,689,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'cmc-crypto-awards-2024']",,461906569.10371494,578471683.7535988,True,,5,,,,2024-06-19T05:05:00.000Z,211.07059645881267,4626639301.014357,-11.2121,0.43009671,2.494883,-6.85513719,-20.54140076,-2.88986816,-25.25653319,97494895048.96487,2.7266,122098363324.40292,,2024-06-19T05:06:02.000Z,,,,,,2024-06-19 15:07:14.535642
3408,USDC,USDC,usd-coin,19784,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,32866063125.808956,32866063125.808956,False,,6,,,,2024-06-19T05:05:00.000Z,1.5011085988639263,9673954148.775764,-5.802,0.00259981,-0.00206831,9.068e-05,-0.00311996,-0.0417767,0.00520896,49335529968.956436,1.3797,49335529968.95898,,2024-06-19T05:06:02.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-06-19 15:07:14.535642
52,XRP,XRP,xrp,1341,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,55570463728.0,99987531962.0,False,,7,,,,2024-06-19T05:06:00.000Z,0.7415599964880297,2346756505.553819,-37.8904,-0.32555644,0.25855771,2.5680023,-4.43717194,-3.51032212,-18.5184533,41208832886.97386,1.1525,74155999648.80028,,2024-06-19T05:06:02.000Z,,,,,,2024-06-19 15:07:14.535642
74,Dogecoin,DOGE,dogecoin,1009,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,144769206383.70523,144769206383.70523,True,,8,,,,2024-06-19T05:06:00.000Z,0.18918629220089228,1472954092.5925121,-33.2501,0.21293858,3.1095531,-9.55965252,-17.56689813,-19.44125181,-15.89110897,27388349380.598938,0.766,27388349380.602936,,2024-06-19T05:06:02.000Z,,,,,,2024-06-19 15:07:14.535642
11419,Toncoin,TON,toncoin,426,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,2438125252.481815,5107789110.233562,True,,9,3414166606.0,24259885034.465366,,2024-06-19T05:05:00.000Z,10.666083361218634,625511815.46241,-11.1488,-0.78767649,-5.99873239,0.71939329,10.85798901,16.35828496,66.9912337,26005247188.063263,0.7273,54480104441.26877,,2024-06-19T05:06:02.000Z,,,,,,2024-06-19 15:07:14.535642
2010,Cardano,ADA,cardano,1196,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35734410208.604,36980576545.153,False,,10,,,,2024-06-19T05:05:00.000Z,0.5912046943009023,630734051.4512857,-28.0229,0.25956226,3.67165079,-7.35133064,-17.33323492,-18.40811534,-37.72126342,21126351063.40077,0.5908,26604211243.536743,,2024-06-19T05:06:02.000Z,,,,,,2024-06-19 15:07:14.535642
5994,Shiba Inu,SHIB,shiba-inu,833,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589271349448629.4,589519792189012.2,False,,11,,,,2024-06-19T05:05:00.000Z,2.8314476771576785e-05,711123897.804411,-21.5138,0.50869839,3.5443838,-13.90233309,-22.21493598,-18.64400027,-29.52190924,16684909936.118925,0.4666,16691944462.314348,,2024-06-19T05:06:02.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2024-06-19 15:07:14.535642
5805,Avalanche,AVAX,avalanche,744,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'real-world-assets', 'layer-1']",715748719.0,393356586.0740717,442702956.0740717,False,,12,,,,2024-06-19T05:05:00.000Z,40.73739525191093,468979270.70026374,-31.4422,0.43232832,2.18794737,-14.72570281,-25.48626756,-23.90641974,-50.60028825,16024322721.841782,0.4481,29157738466.94584,,2024-06-19T05:06:02.000Z,,,,,,2024-06-19 15:07:14.535642
1958,TRON,TRX,tron,992,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,87264795521.97496,87264811635.0016,True,,13,71659659264.0,8331236239.2338915,,2024-06-19T05:05:00.000Z,0.1745161630695806,414345741.1957304,-26.6578,0.0985162,1.57381018,-0.21966901,-4.6169471,5.82586685,-4.18685774,15229117285.54659,0.4259,15229120097.523592,,2024-06-19T05:06:02.000Z,,,,,,2024-06-19 15:07:14.535642
6636,Polkadot,DOT,polkadot-new,784,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1437953431.368154,1437953431.368154,True,,14,1458690150.0079973,8575504067.4505625,,2024-06-19T05:06:00.000Z,8.824651273923685,400312473.5229775,-3.189,0.33700603,1.70331318,-8.28522833,-16.39205531,-13.18144387,-37.10655823,12689437579.965916,0.3549,12689437579.969893,,2024-06-19T05:06:02.000Z,,,,,,2024-06-19 15:07:14.535642
1975,Chainlink,LINK,chainlink,1796,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'polkadot-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",,587099970.4527867,1000000000.0,False,,15,,,,2024-06-19T05:05:00.000Z,21.454205737682287,633162302.2278258,-12.5791,0.48064734,3.80130789,-6.48604466,-15.92378323,2.06888131,-21.45753302,12595763554.681278,0.3523,21454205737.68627,,2024-06-19T05:06:02.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2024-06-19 15:07:14.535642
